experiment,fold,class,precision,recall,f1_score
clear_global_arm_kfold,0,0,0.9256756756756757,0.8726114649681529,0.898360655737705
clear_global_arm_kfold,0,1,0.9194630872483222,0.8353658536585366,0.8753993610223643
clear_global_arm_kfold,0,2,0.7066666666666667,0.6309523809523809,0.6666666666666667
clear_global_arm_kfold,0,3,0.9019607843137255,0.7076923076923077,0.7931034482758621
clear_global_arm_kfold,0,4,0.7766990291262136,0.9195402298850575,0.8421052631578948
clear_global_arm_kfold,0,5,0.5531914893617021,0.7647058823529411,0.6419753086419752
clear_global_arm_kfold,0,6,0.8316831683168316,0.9130434782608695,0.8704663212435233
clear_global_arm_kfold,1,0,0.8984375,0.7931034482758621,0.8424908424908425
clear_global_arm_kfold,1,1,0.7237569060773481,0.7987804878048781,0.7594202898550725
clear_global_arm_kfold,1,2,0.7692307692307693,0.7,0.7329842931937172
clear_global_arm_kfold,1,3,0.7857142857142857,0.6226415094339622,0.6947368421052631
clear_global_arm_kfold,1,4,0.9090909090909091,0.7368421052631579,0.813953488372093
clear_global_arm_kfold,1,5,0.5,0.2631578947368421,0.3448275862068966
clear_global_arm_kfold,1,6,0.7257383966244726,0.9502762430939227,0.8229665071770335
clear_global_arm_kfold,2,0,0.861271676300578,0.8975903614457831,0.8790560471976401
clear_global_arm_kfold,2,1,0.7894736842105263,0.7664233576642335,0.7777777777777777
clear_global_arm_kfold,2,2,0.6304347826086957,0.6041666666666666,0.6170212765957447
clear_global_arm_kfold,2,3,0.75,0.8793103448275862,0.8095238095238094
clear_global_arm_kfold,2,4,0.9404761904761905,0.8315789473684211,0.88268156424581
clear_global_arm_kfold,2,5,0.0,0.0,0.0
clear_global_arm_kfold,2,6,0.8444444444444444,0.9595959595959596,0.8983451536643027
clear_global_arm_kfold,3,0,0.8409090909090909,0.896969696969697,0.8680351906158358
clear_global_arm_kfold,3,1,0.9396551724137931,0.6855345911949685,0.7927272727272727
clear_global_arm_kfold,3,2,0.5864661654135338,0.8764044943820225,0.7027027027027026
clear_global_arm_kfold,3,3,0.9344262295081968,0.8142857142857143,0.8702290076335878
clear_global_arm_kfold,3,4,0.7735849056603774,0.8541666666666666,0.811881188118812
clear_global_arm_kfold,3,5,0.0,0.0,0.0
clear_global_arm_kfold,3,6,0.8260869565217391,0.8888888888888888,0.8563380281690139
clear_global_arm_kfold,4,0,0.5446009389671361,0.7733333333333333,0.6391184573002755
clear_global_arm_kfold,4,1,0.738255033557047,0.625,0.676923076923077
clear_global_arm_kfold,4,2,0.56,0.16279069767441862,0.2522522522522523
clear_global_arm_kfold,4,3,0.5729166666666666,0.9322033898305084,0.7096774193548386
clear_global_arm_kfold,4,4,0.7678571428571429,0.9247311827956989,0.8390243902439024
clear_global_arm_kfold,4,5,0.0,0.0,0.0
clear_global_arm_kfold,4,6,0.8674033149171271,0.8770949720670391,0.8722222222222221
clear_global_leg_kfold,0,0,0.6046511627906976,0.7027027027027027,0.6499999999999999
clear_global_leg_kfold,0,1,0.802547770700637,0.7924528301886793,0.7974683544303798
clear_global_leg_kfold,0,2,0.6194690265486725,0.8433734939759037,0.7142857142857143
clear_global_leg_kfold,0,3,0.9038461538461539,0.6911764705882353,0.7833333333333333
clear_global_leg_kfold,0,4,0.9726027397260274,0.7395833333333334,0.8402366863905325
clear_global_leg_kfold,0,5,0.0,0.0,0.0
clear_global_leg_kfold,0,6,0.8701923076923077,0.9576719576719577,0.9118387909319899
clear_global_leg_kfold,1,0,0.6504854368932039,0.9178082191780822,0.7613636363636364
clear_global_leg_kfold,1,1,0.8220858895705522,0.8271604938271605,0.8246153846153845
clear_global_leg_kfold,1,2,0.691358024691358,0.6363636363636364,0.6627218934911243
clear_global_leg_kfold,1,3,0.7959183673469388,0.7358490566037735,0.7647058823529412
clear_global_leg_kfold,1,4,0.9240506329113924,0.7934782608695652,0.8538011695906433
clear_global_leg_kfold,1,5,0.0,0.0,0.0
clear_global_leg_kfold,1,6,0.9242424242424242,0.9014778325123153,0.912718204488778
clear_global_leg_kfold,2,0,0.6435643564356436,0.4391891891891892,0.5220883534136547
clear_global_leg_kfold,2,1,0.4807121661721068,0.9642857142857143,0.6415841584158416
clear_global_leg_kfold,2,2,0.2857142857142857,0.06593406593406594,0.10714285714285714
clear_global_leg_kfold,2,3,0.8048780487804879,0.559322033898305,0.6599999999999999
clear_global_leg_kfold,2,4,0.8924731182795699,0.8058252427184466,0.846938775510204
clear_global_leg_kfold,2,5,0.0,0.0,0.0
clear_global_leg_kfold,2,6,0.8791208791208791,0.9580838323353293,0.9169054441260746
clear_global_leg_kfold,3,0,0.5,0.3630952380952381,0.42068965517241375
clear_global_leg_kfold,3,1,0.5252918287937743,0.8709677419354839,0.6553398058252428
clear_global_leg_kfold,3,2,0.410958904109589,0.3225806451612903,0.36144578313253006
clear_global_leg_kfold,3,3,0.6216216216216216,0.6865671641791045,0.652482269503546
clear_global_leg_kfold,3,4,0.8241758241758241,0.8152173913043478,0.8196721311475409
clear_global_leg_kfold,3,5,0.0,0.0,0.0
clear_global_leg_kfold,3,6,0.9433962264150944,0.872093023255814,0.9063444108761329
clear_global_leg_kfold,4,0,0.572289156626506,0.5491329479768786,0.56047197640118
clear_global_leg_kfold,4,1,0.6038647342995169,0.8012820512820513,0.6887052341597797
clear_global_leg_kfold,4,2,0.5714285714285714,0.04,0.07476635514018691
clear_global_leg_kfold,4,3,0.4262295081967213,0.4482758620689655,0.43697478991596633
clear_global_leg_kfold,4,4,0.5144927536231884,0.8554216867469879,0.6425339366515835
clear_global_leg_kfold,4,5,0.0,0.0,0.0
clear_global_leg_kfold,4,6,0.7563451776649747,0.8186813186813187,0.7862796833773088
drive_global_total_kfold,0,0,0.9523809523809523,0.9790209790209791,0.9655172413793104
drive_global_total_kfold,0,1,0.8518518518518519,0.7666666666666667,0.8070175438596491
drive_global_total_kfold,0,2,0.8953488372093024,0.9390243902439024,0.9166666666666666
drive_global_total_kfold,0,3,0.9896907216494846,0.96,0.9746192893401014
drive_global_total_kfold,0,4,0.9473684210526315,0.9642857142857143,0.9557522123893805
drive_global_total_kfold,0,5,0.8461538461538461,0.9166666666666666,0.8799999999999999
drive_global_total_kfold,0,6,0.9947089947089947,0.9494949494949495,0.9715762273901808
drive_global_total_kfold,1,0,0.9163636363636364,0.9333333333333333,0.9247706422018349
drive_global_total_kfold,1,1,0.7368421052631579,0.34146341463414637,0.46666666666666673
drive_global_total_kfold,1,2,0.8222222222222222,0.9024390243902439,0.8604651162790697
drive_global_total_kfold,1,3,0.9207920792079208,0.9489795918367347,0.934673366834171
drive_global_total_kfold,1,4,0.8679245283018868,0.9387755102040817,0.9019607843137256
drive_global_total_kfold,1,5,0.85,0.723404255319149,0.7816091954022989
drive_global_total_kfold,1,6,0.9343434343434344,0.9788359788359788,0.9560723514211885
drive_global_total_kfold,2,0,0.9405940594059405,0.976027397260274,0.9579831932773109
drive_global_total_kfold,2,1,0.9333333333333333,0.5384615384615384,0.6829268292682926
drive_global_total_kfold,2,2,0.9555555555555556,0.8686868686868687,0.9100529100529101
drive_global_total_kfold,2,3,0.7435897435897436,0.9775280898876404,0.8446601941747572
drive_global_total_kfold,2,4,0.9130434782608695,0.6363636363636364,0.75
drive_global_total_kfold,2,5,0.9545454545454546,0.7777777777777778,0.8571428571428572
drive_global_total_kfold,2,6,0.9508196721311475,0.9830508474576272,0.9666666666666667
drive_global_total_kfold,3,0,0.9547169811320755,0.9166666666666666,0.9353049907578559
drive_global_total_kfold,3,1,0.4,0.5,0.4444444444444445
drive_global_total_kfold,3,2,0.9090909090909091,0.45871559633027525,0.6097560975609756
drive_global_total_kfold,3,3,0.9156626506024096,0.8735632183908046,0.8941176470588235
drive_global_total_kfold,3,4,0.8421052631578947,0.7164179104477612,0.7741935483870968
drive_global_total_kfold,3,5,0.5306122448979592,0.8387096774193549,0.65
drive_global_total_kfold,3,6,0.756198347107438,0.9838709677419355,0.8551401869158879
drive_global_total_kfold,4,0,0.8855218855218855,0.9669117647058824,0.9244288224956063
drive_global_total_kfold,4,1,0.875,0.1891891891891892,0.3111111111111111
drive_global_total_kfold,4,2,0.9894736842105263,0.8623853211009175,0.9215686274509803
