experiment,fold,class,precision,recall,f1_score
Drive_total,4,5,0.9666666666666667,0.8055555555555556,0.8787878787878789
Drive_total,4,6,0.9068627450980392,0.9203980099502488,0.9135802469135803
drive_global_arm_kfold,0,0,0.8655737704918033,0.9263157894736842,0.8949152542372881
drive_global_arm_kfold,0,1,0.8076923076923077,0.84,0.8235294117647058
drive_global_arm_kfold,0,2,0.8979591836734694,0.8979591836734694,0.8979591836734694
drive_global_arm_kfold,0,3,0.9222222222222223,0.8829787234042553,0.9021739130434783
drive_global_arm_kfold,0,4,0.9259259259259259,0.746268656716418,0.8264462809917356
drive_global_arm_kfold,0,5,0.90625,0.9666666666666667,0.9354838709677419
drive_global_arm_kfold,0,6,0.9122807017543859,0.8813559322033898,0.8965517241379309
drive_global_arm_kfold,1,0,0.9206896551724137,0.9501779359430605,0.935201401050788
drive_global_arm_kfold,1,1,0.96,0.9230769230769231,0.9411764705882353
drive_global_arm_kfold,1,2,0.9659090909090909,0.8673469387755102,0.9139784946236559
drive_global_arm_kfold,1,3,0.9375,0.9259259259259259,0.9316770186335404
drive_global_arm_kfold,1,4,0.9661016949152542,0.890625,0.9268292682926829
drive_global_arm_kfold,1,5,0.95,0.8837209302325582,0.9156626506024096
drive_global_arm_kfold,1,6,0.8865979381443299,0.9398907103825137,0.9124668435013262
drive_global_arm_kfold,2,0,0.9169811320754717,0.9,0.908411214953271
drive_global_arm_kfold,2,1,0.9310344827586207,0.9642857142857143,0.9473684210526316
drive_global_arm_kfold,2,2,0.868421052631579,0.9252336448598131,0.8959276018099548
drive_global_arm_kfold,2,3,0.9285714285714286,0.91,0.9191919191919193
drive_global_arm_kfold,2,4,0.94,0.9038461538461539,0.9215686274509804
drive_global_arm_kfold,2,5,0.8333333333333334,0.9615384615384616,0.8928571428571429
drive_global_arm_kfold,2,6,0.9210526315789473,0.9067357512953368,0.9138381201044387
drive_global_arm_kfold,3,0,0.896797153024911,0.9032258064516129,0.9
drive_global_arm_kfold,3,1,0.9642857142857143,0.7714285714285715,0.8571428571428572
drive_global_arm_kfold,3,2,0.9625,0.9390243902439024,0.9506172839506174
drive_global_arm_kfold,3,3,0.9405940594059405,0.9405940594059405,0.9405940594059405
drive_global_arm_kfold,3,4,0.9152542372881356,0.9473684210526315,0.9310344827586206
drive_global_arm_kfold,3,5,0.875,0.9032258064516129,0.8888888888888888
drive_global_arm_kfold,3,6,0.9179487179487179,0.93717277486911,0.9274611398963731
drive_global_arm_kfold,4,0,0.9272727272727272,0.9074733096085409,0.9172661870503597
drive_global_arm_kfold,4,1,0.972972972972973,0.9,0.935064935064935
drive_global_arm_kfold,4,2,0.9042553191489362,0.8854166666666666,0.8947368421052632
drive_global_arm_kfold,4,3,0.7835051546391752,0.926829268292683,0.8491620111731844
drive_global_arm_kfold,4,4,0.9,0.8852459016393442,0.8925619834710743
drive_global_arm_kfold,4,5,0.8888888888888888,0.8,0.8421052631578948
drive_global_arm_kfold,4,6,0.9037433155080213,0.9037433155080213,0.9037433155080212
drive_global_leg_kfold,0,0,0.8825622775800712,0.9185185185185185,0.9001814882032668
drive_global_leg_kfold,0,1,0.9565217391304348,0.8461538461538461,0.8979591836734695
drive_global_leg_kfold,0,2,0.7475728155339806,0.8461538461538461,0.7938144329896907
drive_global_leg_kfold,0,3,0.925531914893617,0.7981651376146789,0.8571428571428571
drive_global_leg_kfold,0,4,0.835820895522388,0.9032258064516129,0.8682170542635659
drive_global_leg_kfold,0,5,0.8709677419354839,0.75,0.8059701492537312
drive_global_leg_kfold,0,6,0.903954802259887,0.8791208791208791,0.8913649025069638
drive_global_leg_kfold,1,0,0.8403908794788274,0.9314079422382672,0.8835616438356165
drive_global_leg_kfold,1,1,0.8636363636363636,0.5757575757575758,0.6909090909090909
drive_global_leg_kfold,1,2,0.8969072164948454,0.8130841121495327,0.8529411764705883
drive_global_leg_kfold,1,3,0.8409090909090909,0.8409090909090909,0.8409090909090909
