experiment,fold,class,precision,recall,f1_score
drive_global_arm_kfold,4,0,0.9270833333333334,0.9401408450704225,0.9335664335664335
drive_global_arm_kfold,4,1,0.9354838709677419,0.7837837837837838,0.8529411764705881
drive_global_arm_kfold,4,2,0.9047619047619048,0.8962264150943396,0.9004739336492891
drive_global_arm_kfold,4,3,0.8673469387755102,0.9340659340659341,0.8994708994708994
drive_global_arm_kfold,4,4,0.9803921568627451,0.9259259259259259,0.9523809523809523
drive_global_arm_kfold,4,5,0.9565217391304348,0.9565217391304348,0.9565217391304348
drive_global_arm_kfold,4,6,0.9447513812154696,0.9395604395604396,0.9421487603305785
drive_global_leg_kfold,0,0,0.8939393939393939,0.9182879377431906,0.9059500959692898
drive_global_leg_kfold,0,1,0.7428571428571429,0.7647058823529411,0.7536231884057971
drive_global_leg_kfold,0,2,0.9035087719298246,0.9363636363636364,0.9196428571428572
drive_global_leg_kfold,0,3,0.9666666666666667,0.87,0.9157894736842105
drive_global_leg_kfold,0,4,0.8571428571428571,0.9,0.8780487804878048
drive_global_leg_kfold,0,5,0.9285714285714286,0.7878787878787878,0.8524590163934426
drive_global_leg_kfold,0,6,0.945054945054945,0.945054945054945,0.945054945054945
drive_global_leg_kfold,1,0,0.9084967320261438,0.9488054607508533,0.9282136894824707
drive_global_leg_kfold,1,1,0.8333333333333334,0.7575757575757576,0.7936507936507938
drive_global_leg_kfold,1,2,0.9642857142857143,0.8526315789473684,0.9050279329608938
drive_global_leg_kfold,1,3,0.935064935064935,0.9230769230769231,0.9290322580645162
drive_global_leg_kfold,1,4,0.9672131147540983,0.921875,0.944
drive_global_leg_kfold,1,5,0.84,0.875,0.8571428571428572
drive_global_leg_kfold,1,6,0.927461139896373,0.9470899470899471,0.9371727748691099
drive_global_leg_kfold,2,0,0.9042904290429042,0.9415807560137457,0.9225589225589226
drive_global_leg_kfold,2,1,0.8888888888888888,0.75,0.8135593220338982
drive_global_leg_kfold,2,2,0.9882352941176471,0.8936170212765957,0.9385474860335196
drive_global_leg_kfold,2,3,0.8207547169811321,0.8787878787878788,0.8487804878048781
drive_global_leg_kfold,2,4,0.8656716417910447,0.8529411764705882,0.8592592592592593
drive_global_leg_kfold,2,5,0.8,0.8888888888888888,0.8421052631578948
drive_global_leg_kfold,2,6,0.9256756756756757,0.8782051282051282,0.9013157894736843
drive_global_leg_kfold,3,0,0.9016949152542373,0.9637681159420289,0.9316987740805605
drive_global_leg_kfold,3,1,0.8695652173913043,0.6666666666666666,0.7547169811320754
drive_global_leg_kfold,3,2,0.9642857142857143,0.8804347826086957,0.9204545454545455
drive_global_leg_kfold,3,3,0.8823529411764706,0.9574468085106383,0.9183673469387754
drive_global_leg_kfold,3,4,0.9375,0.8823529411764706,0.9090909090909091
drive_global_leg_kfold,3,5,1.0,0.875,0.9333333333333333
drive_global_leg_kfold,3,6,0.9642857142857143,0.9402985074626866,0.9521410579345089
drive_global_leg_kfold,4,0,0.9458483754512635,0.9390681003584229,0.9424460431654677
drive_global_leg_kfold,4,1,0.9545454545454546,0.84,0.8936170212765958
drive_global_leg_kfold,4,2,0.9247311827956989,0.9555555555555556,0.9398907103825136
drive_global_leg_kfold,4,3,0.8617021276595744,0.9310344827586207,0.8950276243093922
drive_global_leg_kfold,4,4,0.9272727272727272,0.8793103448275862,0.902654867256637
drive_global_leg_kfold,4,5,0.9393939393939394,0.8857142857142857,0.9117647058823529
drive_global_leg_kfold,4,6,0.9556650246305419,0.9556650246305419,0.9556650246305419
